symbol,name,lastSale,marketCap,ipoYear,sector,industry,summary
NSA,National Storage Affiliates Trust,19.56,$450.19M,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nsa
NSM,Nationstar Mortgage Holdings Inc.,9.77,$1.06B,2012,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/nsm
NW^C,Natl Westminster Pfd,25.6435,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/nw^c
NGS,"Natural Gas Services Group, Inc.",21.38,$273.43M,2002,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/ngs
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",21.36,$480.55M,2012,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/ngvc
NRP,Natural Resource Partners LP,8.89,$108.46M,2002,Energy,Coal Mining,http://www.nasdaq.com/symbol/nrp
NTZ,"Natuzzi, S.p.A.",1.49,$81.73M,1993,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/ntz
NLS,"Nautilus Group, Inc. (The)",18.32,$568.02M,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/nls
NCI,"Navigant Consulting, Inc.",15.22,$721.58M,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/nci
NVGS,Navigator Holdings Ltd.,16.03,$887.48M,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nvgs
NNA,Navios Maritime Acquisition Corporation,1.57,$235.16M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nna
NM,Navios Maritime Holdings Inc.,1.18,$127.59M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nm
NM^G,Navios Maritime Holdings Inc.,4.58,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nm^g
NM^H,Navios Maritime Holdings Inc.,4.28,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nm^h
NAP,Navios Maritime Midstream Partners LP,9.83,$199.34M,2014,n/a,n/a,http://www.nasdaq.com/symbol/nap
NMM,Navios Maritime Partners LP,1.32,$109.67M,2007,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nmm
NAV,Navistar International Corporation,12.24,$998.7M,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/nav
NAV^D,Navistar International Corporation,3.76,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/nav^d
NCS,"NCI Building Systems, Inc.",13.71,$999.22M,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/ncs
NCR,NCR Corporation,29,$3.86B,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/ncr
NP,"Neenah Paper, Inc.",62,$1.04B,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/np
NEFF,Neff Corporation,6.93,$175.55M,2014,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/neff
NNI,"Nelnet, Inc.",39.36,$1.7B,2003,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/nni
NPTN,NeoPhotonics Corporation,12.77,$524.85M,2011,Technology,Semiconductors,http://www.nasdaq.com/symbol/nptn
N,Netsuite Inc,66.44,$5.31B,2007,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/n
NSR,"Neustar, Inc.",26.59,$1.43B,2005,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/nsr
NVRO,Nevro Corp.,54.16,$1.53B,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nvro
HYB,"New America High Income Fund, Inc. (The)",7.96,$185.09M,1988,n/a,n/a,http://www.nasdaq.com/symbol/hyb
GF,"New Germany Fund, Inc. (The)",13.65,$218.78M,1990,n/a,n/a,http://www.nasdaq.com/symbol/gf
NWHM,New Home Company Inc. (The),11.19,$229.95M,2014,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/nwhm
IRL,"New Ireland Fund, Inc. (The)",12.5507,$63.2M,1990,n/a,n/a,http://www.nasdaq.com/symbol/irl
NEWM,New Media Investment Group Inc.,16.16,$722.52M,2014,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/newm
NMFC,New Mountain Finance Corporation,12.47,$796.59M,2011,n/a,n/a,http://www.nasdaq.com/symbol/nmfc
EDU,"New Oriental Education & Technology Group, Inc.",34.88,$5.5B,2006,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/edu
NEWR,"New Relic, Inc.",24,$1.19B,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/newr
NRZ,New Residential Investment Corp.,11.51,$2.65B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nrz
SNR,New Senior Investment Group Inc.,9.51,$780.91M,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snr
NWY,"New York & Company, Inc.",3.71,$239.4M,2004,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/nwy
NYCB,"New York Community Bancorp, Inc.",15.68,$7.63B,n/a,Finance,Banks,http://www.nasdaq.com/symbol/nycb
NYCB^U,"New York Community Bancorp, Inc.",49.96,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nycb^u
NYRT,"New York REIT, Inc.",9.81,$1.62B,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nyrt
NYT,New York Times Company (The),12.53,$2.01B,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/nyt
NCT,Newcastle Investment Corporation,4.17,$277.95M,2002,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nct
NCT^B,Newcastle Investment Corporation,24.41,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nct^b
NCT^C,Newcastle Investment Corporation,21.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nct^c
NCT^D,Newcastle Investment Corporation,21.1628,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nct^d
NWL,Newell Rubbermaid Inc.,42.98,$11.48B,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/nwl
NFX,Newfield Exploration Company,32.38,$5.3B,1993,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nfx
NJR,NewJersey Resources Corporation,35.85,$3.08B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/njr
NEU,NewMarket Corporation,387.85,$4.6B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/neu
NEM,Newmont Mining Corporation,25.4,$13.44B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/nem
NR,"Newpark Resources, Inc.",4.19,$352.54M,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/nr
NHF,NexPoint Credit Stategies Fund,17.87,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nhf
NXRT,"NexPoint Residential Trust, Inc.",12.39,$263.83M,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nxrt
NEP,"NextEra Energy Partners, LP",26.74,$821.16M,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nep
NEE,"NextEra Energy, Inc.",118.48,$54.57B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nee
NEE^C,"NextEra Energy, Inc.",26.05,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^c
NEE^G,"NextEra Energy, Inc.",25.95,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^g
NEE^H,"NextEra Energy, Inc.",25.65,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^h
NEE^I,"NextEra Energy, Inc.",25.4244,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^i
NEE^J,"NextEra Energy, Inc.",25.24,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^j
NEE^P,"NextEra Energy, Inc.",60.29,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^p
NEE^Q,"NextEra Energy, Inc.",60.74,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^q
NGL,NGL ENERGY PARTNERS LP,7.83,$838.31M,2011,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/ngl
NMK^B,"Niagara Mohawk Holdings, Inc.",93.2,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/nmk^b
NMK^C,"Niagara Mohawk Holdings, Inc.",97.5,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/nmk^c
NJ,Nidec Corporation (Nihon Densan Kabushiki Kaisha),17.4,$20.75B,n/a,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/nj
NLSN,Nielsen N.V.,52,$18.82B,2011,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/nlsn
NKE,"Nike, Inc.",61.65,$105B,n/a,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/nke
NMBL,"Nimble Storage, Inc.",7.16,$578.53M,2013,Technology,Electronic Components,http://www.nasdaq.com/symbol/nmbl
NTT,Nippon Telegraph and Telephone Corporation,44.43,$93.13B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ntt
NKA,Niska Gas Storage Partners LLC,3.59,$136.38M,2010,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/nka
NI,"NiSource, Inc",23.03,$7.36B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ni
NL,"NL Industries, Inc.",2.19,$106.64M,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/nl
NOAH,Noah Holdings Ltd.,25.18,$1.41B,2010,Finance,Investment Managers,http://www.nasdaq.com/symbol/noah
NE,Noble Corporation,10.43,$2.54B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ne
NBL,Noble Energy Inc.,32.34,$13.87B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nbl
NOK,Nokia Corporation,5.78,$21.26B,1994,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/nok
NOMD,Nomad Foods Limited,8.88,$1.58B,2016,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/nomd
NMR,Nomura Holdings Inc ADR,4.42,$15.94B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/nmr
OSB,Norbord Inc.,18.4,$1.57B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/osb
NORD,"Nord Anglia Education, Inc.",20.57,$2.14B,2014,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/nord
NAO,Nordic American Offshore Ltd,4.56,$102.88M,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nao
NAT,Nordic American Tankers Limited,14.28,$1.27B,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/nat
JWN,"Nordstrom, Inc.",55.97,$9.68B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/jwn
NSC,Norfolk Souther Corporation,83.87,$25.01B,n/a,Transportation,Railroads,http://www.nasdaq.com/symbol/nsc
NTL,Nortel Inversora SA,19.77,$2.69B,1997,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ntl
NOA,"North American Energy Partners, Inc.",1.97,$65.31M,2006,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/noa
NADL,North Atlantic Drilling Ltd.,2.86,$6.9M,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nadl
NRT,North European Oil Royality Trust,8.13,$74.72M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nrt
NTI,Northern Tier Energy LP,23.77,$2.21B,2012,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/nti
NOC,Northrop Grumman Corporation,194.2,$35.14B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/noc
NSAM,"NorthStar Asset Management Group, Inc.",11.21,$2.18B,2014,Finance,Real Estate,http://www.nasdaq.com/symbol/nsam
NRE,NorthStar Realty Europe Corp.,11,$693.06M,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nre
NRF,Northstar Realty Finance Corp.,12.56,$2.32B,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nrf
NRF^A,Northstar Realty Finance Corp.,22.78,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^a
NRF^B,Northstar Realty Finance Corp.,21.8488,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^b
NRF^C,Northstar Realty Finance Corp.,23.24,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^c
NRF^D,Northstar Realty Finance Corp.,22.32,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^d
NRF^E,Northstar Realty Finance Corp.,22.18,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^e
NWN,Northwest Natural Gas Company,52.27,$1.43B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/nwn
NWE,NorthWestern Corporation,60.85,$2.93B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/nwe
NVS,Novartis AG,73.3,$174.01B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nvs
NVO,Novo Nordisk A/S,53.57,$139.28B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nvo
DNOW,NOW Inc.,18.21,$1.95B,2014,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/dnow
NQ,NQ Mobile Inc.,4.88,$422.96M,2011,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/nq
NRG,"NRG Energy, Inc.",13.14,$4.14B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nrg
NYLD,"NRG Yield, Inc.",13.69,$2.5B,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nyld
NYLD.A,"NRG Yield, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nyld.a
DCM,"NTT DOCOMO, Inc",23.41,$95.65B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/dcm
NUS,"Nu Skin Enterprises, Inc.",36.82,$2.06B,1996,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/nus
NUE,Nucor Corporation,46.48,$14.78B,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/nue
NS,Nustar Energy L.P.,39.38,$3.07B,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/ns
NSH,"Nustar GP Holdings, LLC",20.99,$901.11M,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/nsh
NSS,"NuStar Logistics, L.P.",21.81,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/nss
JMLP,Nuveen All Cap Energy MLP Opportunities Fund,6.54,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/jmlp
NEA,Nuveen AMT-Free Municipal Income Fund,14.08,$1.11B,2002,n/a,n/a,http://www.nasdaq.com/symbol/nea
NUV,Nuveen AMT-Free Municipal Value Fund,10.33,$2.12B,1987,n/a,n/a,http://www.nasdaq.com/symbol/nuv
NUW,Nuveen AMT-Free Municipal Value Fund,17.83,$237.73M,2009,n/a,n/a,http://www.nasdaq.com/symbol/nuw
NAZ,Nuveen Arizona Premium Income Municipal Fund,15.91,$184.02M,1992,n/a,n/a,http://www.nasdaq.com/symbol/naz
NBB,Nuveen Build America Bond Fund,21.36,$565.23M,2010,n/a,n/a,http://www.nasdaq.com/symbol/nbb
NBD,Nuveen Build America Bond Opportunity Fund,20.98,$151.17M,2010,n/a,n/a,http://www.nasdaq.com/symbol/nbd
NKX,Nuveen California AMT-Free Municipal Income Fund,16.02,$764.29M,2002,n/a,n/a,http://www.nasdaq.com/symbol/nkx
NAC,Nuveen California Dividend Advantage Municipal Fund,15.99,$376.23M,1999,n/a,n/a,http://www.nasdaq.com/symbol/nac
NCA,"Nuveen California Municipal Value Fund, Inc.",10.85,$274.29M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nca
NTC,Nuveen Connecticut Premium Income Municipal Fund,13.09,$192.28M,1993,n/a,n/a,http://www.nasdaq.com/symbol/ntc
JCE,Nuveen Core Equity Alpha Fund,13.39,$214.53M,2007,n/a,n/a,http://www.nasdaq.com/symbol/jce
JQC,Nuveen Credit Strategies Income Fund,7.8,$1.06B,2003,n/a,n/a,http://www.nasdaq.com/symbol/jqc
JDD,Nuveen Diversified Dividend and Income Fund,10.52,$209.76M,2003,n/a,n/a,http://www.nasdaq.com/symbol/jdd
NAD,Nuveen Dividend Advantage Municipal Fund,14.67,$576.48M,1999,n/a,n/a,http://www.nasdaq.com/symbol/nad
DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund,13.79,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/diax
JMF,Nuveen Energy MLP Total Return Fund,9.65,$380.65M,2011,n/a,n/a,http://www.nasdaq.com/symbol/jmf
NEV,Nuveen Enhanced Municipal Value Fund,16.06,$338.77M,2009,n/a,n/a,http://www.nasdaq.com/symbol/nev
JPW,Nuveen Flexible Investment Income Fund,15.26,$56.54M,2013,n/a,n/a,http://www.nasdaq.com/symbol/jpw
JFR,Nuveen Floating Rate Income Fund,9.87,$494.37M,2004,n/a,n/a,http://www.nasdaq.com/symbol/jfr
JRO,Nuveen Floating Rate Income Opportuntiy Fund,9.71,$320.22M,2004,n/a,n/a,http://www.nasdaq.com/symbol/jro
NKG,Nuveen Georgia Dividend Advantage Municipal Fund 2,14.05,$148.21M,2002,n/a,n/a,http://www.nasdaq.com/symbol/nkg
JGV,Nuveen Global Equity Income Fund ,10.6499,$202.77M,2006,n/a,n/a,http://www.nasdaq.com/symbol/jgv
JGH,Nuveen Global High Income Fund,13.68,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/jgh
JHA,Nuveen High Income 2020 Target Term Fund,10.04,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/jha
JHY,Nuveen High Income 2020 Target Term Fund,10.18,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/jhy
NXC,Nuveen Insured California Select Tax-Free Income Portfolio,15.99,$100.4M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxc
NXN,Nuveen Insured New York Select Tax-Free Income Portfolio,14.11,$55.37M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxn
NID,Nuveen Intermediate Duration Municipal Term Fund,13.19,$618.74M,2012,n/a,n/a,http://www.nasdaq.com/symbol/nid
NQM,"Nuveen Investment Quality Municipal Fund, Inc.",15.9,$572.02M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nqm
NMY,Nuveen Maryland Premium Income Municipal Fund,13.19,$317.94M,1993,n/a,n/a,http://www.nasdaq.com/symbol/nmy
NMT,Nuveen Massachusetts Premium Income Municipal Fund,14.5101,$135.62M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nmt
NUM,Nuveen Michigan Quality Income Municipal Fund,14.23,$296.39M,1991,n/a,n/a,http://www.nasdaq.com/symbol/num
NMS,Nuveen Minnesota Municipal Income Fund,15.75,$65.31M,2014,n/a,n/a,http://www.nasdaq.com/symbol/nms
JLS,Nuveen Mortgage Opportunity Term Fund,22.45,$356.69M,2009,n/a,n/a,http://www.nasdaq.com/symbol/jls
JMM,Nuveen Multi-Market Income Fund,7.07,$66.91M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jmm
NHA,Nuveen Municipal 2021 Target Term Fund,10.01,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/nha
NMA,"Nuveen Municipal Advantage Fund, Inc.",14.25,$622.69M,1989,n/a,n/a,http://www.nasdaq.com/symbol/nma
NMI,"Nuveen Municipal Income Fund, Inc.",12.43,$102.86M,1988,n/a,n/a,http://www.nasdaq.com/symbol/nmi
NMO,"Nuveen Municipal Market Opportunity Fund, Inc.",14.21,$651.87M,1990,n/a,n/a,http://www.nasdaq.com/symbol/nmo
NIO,"Nuveen Municipal Opportunity Fund, Inc.",14.67,$1.4B,1991,n/a,n/a,http://www.nasdaq.com/symbol/nio
NXJ,Nuveen New Jersey Dividend Advantage Municipal Fund,14.11,$601.42M,2001,n/a,n/a,http://www.nasdaq.com/symbol/nxj
NRK,Nuveen New York AMT-Free Municipal Income Fund,13.32,$1.17B,2002,n/a,n/a,http://www.nasdaq.com/symbol/nrk
NAN,Nuveen New York Dividend Advantage Municipal Fund,14.7,$136.2M,1999,n/a,n/a,http://www.nasdaq.com/symbol/nan
NNY,"Nuveen New York Municipal Value Fund, Inc.",10.03,$152.29M,1988,n/a,n/a,http://www.nasdaq.com/symbol/nny
NNC,Nuveen North Carolina Premium Income Municipal Fund,13.7,$226.71M,1993,n/a,n/a,http://www.nasdaq.com/symbol/nnc
NUO,Nuveen Ohio Quality Income Municipal Fund,15.46,$286.35M,1991,n/a,n/a,http://www.nasdaq.com/symbol/nuo
NQP,"Nuveen Pennsylvania Investment Quality Municipal Fund, Inc.",14.22,$229.07M,1991,n/a,n/a,http://www.nasdaq.com/symbol/nqp
NPP,"Nuveen Performance Plus Municipal Fund, Inc.",15.45,$927.39M,1989,n/a,n/a,http://www.nasdaq.com/symbol/npp
JPI,Nuveen Preferred and Income Term Fund,23.06,$524.47M,2012,n/a,n/a,http://www.nasdaq.com/symbol/jpi
JPC,Nuveen Preferred Income Opportunites Fund,9.3,$902.01M,2003,n/a,n/a,http://www.nasdaq.com/symbol/jpc
NPF,"Nuveen Premier Municipal Income Fund, Inc.",14.14,$281.22M,1991,n/a,n/a,http://www.nasdaq.com/symbol/npf
NPM,"Nuveen Premium Income Municipal Fund II, Inc.",14.56,$1.03B,1992,n/a,n/a,http://www.nasdaq.com/symbol/npm
NPT,"Nuveen Premium Income Municipal Fund IV, Inc.",13.71,$594.17M,1993,n/a,n/a,http://www.nasdaq.com/symbol/npt
NPI,"Nuveen Premium Income Municipal Fund, Inc.",14.35,$919.26M,1988,n/a,n/a,http://www.nasdaq.com/symbol/npi
NQU,"Nuveen Quality Income Municipal Fund, Inc.",14.67,$797.74M,1991,n/a,n/a,http://www.nasdaq.com/symbol/nqu
NQI,"Nuveen Quality Municipal Fund, Inc.",14.13,$543.47M,1990,n/a,n/a,http://www.nasdaq.com/symbol/nqi
JTP,Nuveen Quality Preferred Income Fund,8.26,$534.12M,2002,n/a,n/a,http://www.nasdaq.com/symbol/jtp
JPS,Nuveen Quality Preferred Income Fund 2,8.98,$1.08B,2002,n/a,n/a,http://www.nasdaq.com/symbol/jps
JHP,Nuveen Quality Preferred Income Fund 3,8.55,$202.73M,2002,n/a,n/a,http://www.nasdaq.com/symbol/jhp
JRI,Nuveen Real Asset Income and Growth Fund,14.98,$146.51M,2012,n/a,n/a,http://www.nasdaq.com/symbol/jri
BXMX,Nuveen S&P 500 Buy-Write Income Fund,12.2698,$471.96M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bxmx
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spxx
NIM,Nuveen Select Maturities Municipal Fund,10.35,$128.74M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nim
NQS,"Nuveen Select Quality Municipal Fund, Inc.",14.6,$514.24M,1991,n/a,n/a,http://www.nasdaq.com/symbol/nqs
NXP,Nuveen Select Tax Free Income Portfolio,14.73,$244.08M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxp
NXQ,Nuveen Select Tax Free Income Portfolio II,14.09,$249.59M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxq
NXR,Nuveen Select Tax Free Income Portfolio III,14.83,$193.47M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxr
NSL,Nuveen Senior Income Fund,5.8,$197.77M,1999,n/a,n/a,http://www.nasdaq.com/symbol/nsl
JSD,Nuveen Short Duration Credit Opportunities Fund,14.95,$149.58M,2011,n/a,n/a,http://www.nasdaq.com/symbol/jsd
JTD,Nuveen Tax-Advantaged Dividend Growth Fund,13.49,$195.39M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jtd
JTA,Nuveen Tax-Advantaged Total Return Strategy Fund,10.94,$151.36M,2004,n/a,n/a,http://www.nasdaq.com/symbol/jta
NTX,Nuveen Texas Quality Income Municipal Fund,14.86,$145.31M,1991,n/a,n/a,http://www.nasdaq.com/symbol/ntx
NPV,Nuveen Virginia Premium Income Municipal Fund,14.16,$253.89M,1993,n/a,n/a,http://www.nasdaq.com/symbol/npv
NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund,13.36,$174.98M,2013,n/a,n/a,http://www.nasdaq.com/symbol/niq
JMT,Nuven Mortgage Opportunity Term Fund 2,21.84,$106.39M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jmt
NVR,"NVR, Inc.",1726,$6.7B,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/nvr
OAK,"Oaktree Capital Group, LLC",46.93,$7.22B,2012,Finance,Investment Managers,http://www.nasdaq.com/symbol/oak
OAS,Oasis Petroleum Inc.,7.14,$1.29B,2010,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/oas
